frame.time_relative,ip.proto,frame.len,tcp.flags,src_ip,dst_ip,c2_label
328.165654000,6,60,16,1,0,1
328.166109000,6,201,24,1,0,1
328.172461000,6,383,24,0,1,1
328.173324000,6,201,24,1,0,1
328.204275000,6,383,24,0,1,1
328.205342000,6,201,24,1,0,1
328.249917000,6,54,16,0,1,1
328.250714000,6,383,24,0,1,1
328.251655000,6,201,24,1,0,1
328.296883000,6,54,16,0,1,1
328.297999000,6,383,24,0,1,1
328.298840000,6,201,24,1,0,1
328.343633000,6,54,16,0,1,1
328.359951000,6,383,24,0,1,1
328.361483000,6,201,24,1,0,1
328.406199000,6,54,16,0,1,1
328.422654000,6,383,24,0,1,1
328.423586000,6,201,24,1,0,1
328.468690000,6,54,16,0,1,1
328.500678000,6,383,24,0,1,1
328.501635000,6,201,24,1,0,1
328.546780000,6,54,16,0,1,1
328.594290000,6,383,24,0,1,1
328.595163000,6,201,24,1,0,1
328.640531000,6,54,16,0,1,1
328.688150000,6,383,24,0,1,1
328.689030000,6,201,24,1,0,1
328.734337000,6,54,16,0,1,1
329.703842000,6,383,24,0,1,1
329.704774000,6,201,24,1,0,1
329.749937000,6,54,16,0,1,1
330.813223000,6,383,24,0,1,1
330.814105000,6,201,24,1,0,1
330.859335000,6,54,16,0,1,1
332.016251000,6,383,24,0,1,1
332.017101000,6,201,24,1,0,1
332.062493000,6,54,16,0,1,1
333.328716000,6,383,24,0,1,1
333.329589000,6,201,24,1,0,1
333.374937000,6,54,16,0,1,1
334.735146000,6,383,24,0,1,1
334.736119000,6,201,24,1,0,1
334.781134000,6,54,16,0,1,1
336.250586000,6,383,24,0,1,1
336.251496000,6,201,24,1,0,1
336.296768000,6,54,16,0,1,1
337.859972000,6,383,24,0,1,1
337.860819000,6,201,24,1,0,1
337.906154000,6,54,16,0,1,1
339.562987000,6,383,24,0,1,1
339.563940000,6,201,24,1,0,1
339.609300000,6,54,16,0,1,1
341.375582000,6,383,24,0,1,1
341.376482000,6,201,24,1,0,1
341.421792000,6,54,16,0,1,1
343.282066000,6,383,24,0,1,1
343.283037000,6,201,24,1,0,1
343.328115000,6,54,16,0,1,1
345.297708000,6,383,24,0,1,1
345.298674000,6,201,24,1,0,1
345.343689000,6,54,16,0,1,1
347.406924000,6,383,24,0,1,1
347.407801000,6,201,24,1,0,1
347.453145000,6,54,16,0,1,1
349.610099000,6,383,24,0,1,1
349.610996000,6,201,24,1,0,1
349.656217000,6,54,16,0,1,1
351.926392000,6,383,24,0,1,1
351.927397000,6,201,24,1,0,1
351.972556000,6,54,16,0,1,1
354.332793000,6,383,24,0,1,1
